rep,storm_roc_auc,background_roc_auc,storm_pr_auc,background_pr_auc,storm_brier,background_brier,storm_log_loss,background_log_loss
185,0.49160839160839165,0.6286713286713287,0.1040340191643517,0.18472188023767816,0.13781584833156532,0.14869879569173422,0.44464769487558525,0.4605273921629607
186,0.4608391608391609,0.6286713286713287,0.09683009404198195,0.18472188023767816,0.14822563273207187,0.1486987956917343,0.4626094221256084,0.46052739216296074
187,0.593006993006993,0.6286713286713287,0.13350584339217533,0.18472188023767816,0.11160439535545734,0.14869879569173422,0.3847651132766306,0.4605273921629607
188,0.5188811188811189,0.6286713286713287,0.12715810257615495,0.18472188023767816,0.1144829917132731,0.14869879569173422,0.3898700302163764,0.4605273921629607
189,0.6587412587412588,0.6286713286713287,0.15027665599326756,0.18472188023767816,0.11815069294404015,0.1486987956917343,0.39466512560581446,0.46052739216296074
190,0.5,0.6286713286713287,0.10418100014270626,0.18472188023767816,0.129931531652806,0.1486987956917343,0.4275290415926971,0.46052739216296074
191,0.4909090909090909,0.6286713286713287,0.10415191269537497,0.18472188023767816,0.11931075111818955,0.14869879569173422,0.40407451235038,0.4605273921629606
192,0.5076923076923077,0.6286713286713287,0.10784093621647972,0.18472188023767816,0.1297444941606097,0.14869879569173422,0.4230299737495887,0.4605273921629607
193,0.5874125874125875,0.6286713286713287,0.12857017068636012,0.18472188023767816,0.11321888696103775,0.1486987956917343,0.3819753245836361,0.46052739216296074
194,0.5755244755244755,0.6286713286713287,0.12471042199374119,0.18472188023767816,0.11684303554219483,0.1486987956917343,0.3964862357363362,0.46052739216296074
195,0.6111888111888112,0.6286713286713287,0.13314647374224567,0.18472188023767816,0.10626176031813513,0.1486987956917343,0.3643046008113892,0.46052739216296074
196,0.5384615384615385,0.6286713286713287,0.11120716228464575,0.18472188023767816,0.13346741076803004,0.1486987956917343,0.43353975561454045,0.46052739216296074
197,0.5293706293706294,0.6286713286713287,0.10964319488619892,0.18472188023767816,0.1309076032635957,0.14869879569173422,0.4240662576075348,0.4605273921629607
198,0.6657342657342659,0.6286713286713287,0.15219535624845779,0.18472188023767816,0.11095041719732018,0.14869879569173422,0.37813189418727483,0.46052739216296074
199,0.5923076923076924,0.6286713286713287,0.12995918391195646,0.18472188023767816,0.1247174701464981,0.14869879569173425,0.4104252296404066,0.46052739216296074
200,0.6125874125874126,0.6286713286713287,0.13382323406967567,0.18472188023767816,0.12298972283521514,0.14869879569173422,0.4013344307658884,0.4605273921629606
201,0.620979020979021,0.6286713286713287,0.13642636900441316,0.18472188023767816,0.11801796632424384,0.14869879569173422,0.3921507179607551,0.4605273921629607
202,0.4454545454545455,0.6286713286713287,0.09448963228771261,0.18472188023767816,0.16098389851265682,0.14869879569173425,0.4901179892791718,0.46052739216296074
203,0.48321678321678324,0.6286713286713287,0.10570391928576026,0.18472188023767816,0.12470008860215108,0.14869879569173422,0.41265519188104816,0.4605273921629607
204,0.4895104895104895,0.6286713286713287,0.10620223518466462,0.18472188023767816,0.11495021213954702,0.14869879569173422,0.3932267996671838,0.4605273921629607
205,0.6545454545454545,0.6286713286713287,0.14933456596475178,0.18472188023767816,0.11516657705811661,0.14869879569173416,0.3908668371178921,0.4605273921629607
206,0.5538461538461539,0.6286713286713287,0.11468449021933975,0.18472188023767816,0.1229864770369631,0.1486987956917343,0.4090527740474255,0.46052739216296074
207,0.6153846153846154,0.6286713286713287,0.13764983290677918,0.18472188023767816,0.1120644082353155,0.14869879569173422,0.38286284527187525,0.4605273921629607
208,0.4755244755244755,0.6286713286713287,0.09943726118175711,0.18472188023767816,0.13340164071330515,0.1486987956917343,0.4303818443012596,0.46052739216296074
209,0.5426573426573427,0.6286713286713287,0.11329197693030572,0.18472188023767816,0.12251465369181065,0.1486987956917343,0.40987122253734026,0.46052739216296074
210,0.5048951048951049,0.6286713286713287,0.10457004381867105,0.18472188023767816,0.1354211520843655,0.1486987956917343,0.4369769214148338,0.46052739216296074
211,0.5111888111888112,0.6286713286713287,0.10593018788367706,0.18472188023767816,0.14185540553563664,0.1486987956917343,0.44920251953292345,0.46052739216296074
212,0.6090909090909091,0.6286713286713287,0.14430320769895996,0.18472188023767816,0.11964911183171019,0.14869879569173422,0.39817688514187444,0.4605273921629607
213,0.4881118881118881,0.6286713286713287,0.10360550960601332,0.18472188023767816,0.1303348810713326,0.1486987956917343,0.42514896597586993,0.46052739216296074
214,0.5377622377622377,0.6286713286713287,0.1132798105232158,0.18472188023767816,0.1379985009679474,0.14869879569173422,0.44179022469995416,0.4605273921629606
215,0.4783216783216784,0.6286713286713287,0.10269809377059118,0.18472188023767816,0.13405482996521154,0.14869879569173425,0.43423130641145874,0.4605273921629607
216,0.6398601398601398,0.6286713286713287,0.14300990032959165,0.18472188023767816,0.11271067010214147,0.1486987956917343,0.3821144151520262,0.46052739216296074
217,0.42867132867132873,0.6286713286713287,0.09856250241104972,0.18472188023767816,0.13566886503618691,0.14869879569173422,0.4385549631564946,0.4605273921629607
218,0.5685314685314686,0.6286713286713287,0.12122370980294997,0.18472188023767816,0.10905479708191541,0.1486987956917343,0.37926360932886777,0.46052739216296074
219,0.5174825174825175,0.6286713286713287,0.11191286374029336,0.18472188023767816,0.11930397368992243,0.14869879569173422,0.4002890626214223,0.4605273921629607
220,0.6615384615384616,0.6286713286713287,0.15887638718158584,0.18472188023767816,0.1090208489644399,0.14869879569173422,0.37373249997338115,0.4605273921629607
221,0.5223776223776224,0.6286713286713287,0.1102116903721409,0.18472188023767816,0.12349145936755888,0.14869879569173422,0.40947402289947277,0.4605273921629607
222,0.46923076923076923,0.6286713286713287,0.09839167180171979,0.18472188023767816,0.12669739850688833,0.14869879569173422,0.42106788802923956,0.4605273921629607
223,0.5692307692307692,0.6286713286713287,0.12078768695256656,0.18472188023767816,0.1206022424892955,0.14869879569173422,0.4063755041644347,0.46052739216296074
224,0.4832167832167832,0.6286713286713287,0.10357399233130027,0.18472188023767816,0.11802716534799139,0.14869879569173422,0.40031915207468527,0.46052739216296074
225,0.5230769230769231,0.6286713286713287,0.11114893113885675,0.18472188023767816,0.11591099170761146,0.14869879569173425,0.39057698803395496,0.4605273921629606
226,0.5083916083916085,0.6286713286713287,0.105003426155066,0.18472188023767816,0.1295778733771381,0.14869879569173422,0.42019153545215954,0.4605273921629606
227,0.5433566433566434,0.6286713286713287,0.11487904166015592,0.18472188023767816,0.11087717627176448,0.14869879569173422,0.37994063811859463,0.4605273921629606
228,0.5132867132867134,0.6286713286713287,0.10633053183843981,0.18472188023767816,0.1299427742998812,0.14869879569173422,0.4217495095148649,0.4605273921629606
229,0.5601398601398602,0.6286713286713287,0.12116126721141542,0.18472188023767816,0.12713926903527914,0.14869879569173422,0.41712252134326966,0.4605273921629607
230,0.43216783216783217,0.6286713286713287,0.09273018016518039,0.18472188023767816,0.14654953846198077,0.14869879569173425,0.46105818615736294,0.46052739216296074
231,0.6440559440559441,0.6286713286713287,0.14839583564963277,0.18472188023767816,0.1066825643697739,0.14869879569173422,0.36918739543462015,0.4605273921629607
232,0.6216783216783217,0.6286713286713287,0.1362726721907415,0.18472188023767816,0.10835508976382945,0.14869879569173422,0.37458081641243046,0.4605273921629607
233,0.5083916083916085,0.6286713286713287,0.11089228713470722,0.18472188023767816,0.12214249886371346,0.14869879569173422,0.40683850529975746,0.46052739216296074
234,0.6412587412587413,0.6286713286713287,0.14206795966255495,0.18472188023767816,0.1096047652795365,0.14869879569173422,0.3777298367215344,0.4605273921629607
235,0.6027972027972028,0.6286713286713287,0.13174256204939944,0.18472188023767816,0.11468494922597611,0.14869879569173422,0.3889669346041753,0.46052739216296074
236,0.5062937062937063,0.6286713286713287,0.10742693737054207,0.18472188023767816,0.1152665692116924,0.14869879569173422,0.3949118202172158,0.4605273921629607
237,0.5776223776223777,0.6286713286713287,0.1273391466660481,0.18472188023767816,0.1259030251090504,0.14869879569173422,0.41315182946383433,0.4605273921629607
238,0.5223776223776224,0.6286713286713287,0.11000087363421712,0.18472188023767816,0.11531657232054629,0.14869879569173422,0.38933586772051015,0.4605273921629607
239,0.48951048951048953,0.6286713286713287,0.10542239841816556,0.18472188023767816,0.11545740666308328,0.14869879569173422,0.3937438764055123,0.4605273921629607
240,0.5167832167832168,0.6286713286713287,0.10848485752611527,0.18472188023767816,0.13233622846476986,0.14869879569173422,0.4303099710995396,0.4605273921629607
241,0.527972027972028,0.6286713286713287,0.11091210998287099,0.18472188023767816,0.12869398618379507,0.14869879569173422,0.4200964925085727,0.4605273921629607
242,0.5055944055944056,0.6286713286713287,0.10518202645617186,0.18472188023767816,0.12805557138651674,0.14869879569173425,0.42117646857874974,0.46052739216296074
243,0.49510489510489514,0.6286713286713287,0.10546468533797683,0.18472188023767816,0.1315610972468027,0.1486987956917343,0.42997607364795454,0.46052739216296074
244,0.5097902097902098,0.6286713286713287,0.11117682810211303,0.18472188023767816,0.1279941636256053,0.14869879569173422,0.4203671031120977,0.4605273921629607
245,0.5013986013986014,0.6286713286713287,0.10381705322746729,0.18472188023767816,0.13045251047221212,0.14869879569173422,0.4285344084832473,0.4605273921629607
246,0.5020979020979022,0.6286713286713287,0.10382577687285456,0.18472188023767816,0.12172344234118648,0.14869879569173425,0.4072545249158332,0.46052739216296074
247,0.5104895104895105,0.6286713286713287,0.10628594927535912,0.18472188023767816,0.12994851030506122,0.14869879569173422,0.4249954603716438,0.4605273921629607
248,0.6251748251748253,0.6286713286713287,0.13716989236130894,0.18472188023767816,0.10563873790802579,0.1486987956917343,0.3698928881924575,0.46052739216296074
249,0.420979020979021,0.6286713286713287,0.09087927965469136,0.18472188023767816,0.1366195638373674,0.1486987956917343,0.4448011270552901,0.46052739216296074
250,0.5671328671328671,0.6286713286713287,0.11852617251696107,0.18472188023767816,0.11818961273328452,0.14869879569173422,0.4004264880851202,0.4605273921629607
251,0.6314685314685315,0.6286713286713287,0.13920420483429602,0.18472188023767816,0.1126696469068955,0.14869879569173422,0.3785163489780851,0.4605273921629607
252,0.5265734265734267,0.6286713286713287,0.11392632020640231,0.18472188023767816,0.11788771521035879,0.14869879569173422,0.3923495108331287,0.46052739216296074
253,0.6874125874125874,0.6286713286713287,0.16535736002426626,0.18472188023767816,0.11118762372028686,0.14869879569173422,0.37871503598583317,0.4605273921629607
254,0.47762237762237764,0.6286713286713287,0.10208232443503079,0.18472188023767816,0.12103586872054899,0.14869879569173425,0.40751179852999536,0.4605273921629607
255,0.5524475524475525,0.6286713286713287,0.11451302679534031,0.18472188023767816,0.13814784597879057,0.1486987956917343,0.4439577896281184,0.4605273921629608
256,0.5230769230769231,0.6286713286713287,0.10833124397777755,0.18472188023767816,0.129571473828205,0.1486987956917343,0.4239200553677052,0.46052739216296074
257,0.472027972027972,0.6286713286713287,0.10401373260969075,0.18472188023767816,0.13368401384400913,0.14869879569173425,0.43575507469464253,0.46052739216296074
258,0.4755244755244755,0.6286713286713287,0.09932728631992163,0.18472188023767816,0.13927648196113787,0.14869879569173422,0.44603350020262267,0.4605273921629607
259,0.5118881118881119,0.6286713286713287,0.10601031240012822,0.18472188023767816,0.13226198744419274,0.14869879569173425,0.43042608533507515,0.4605273921629607
260,0.5461538461538461,0.6286713286713287,0.11494246023026233,0.18472188023767816,0.11646190930633199,0.14869879569173425,0.3943339417260526,0.4605273921629607
261,0.5447552447552448,0.6286713286713287,0.11407611288414952,0.18472188023767816,0.11656422372918941,0.14869879569173422,0.39363485614051724,0.4605273921629607
262,0.586013986013986,0.6286713286713287,0.1282953786866515,0.18472188023767816,0.12663007214167327,0.14869879569173425,0.4152999740699912,0.4605273921629607
263,0.6363636363636364,0.6286713286713287,0.14382685144386334,0.18472188023767816,0.11974292971245194,0.14869879569173422,0.399057210703687,0.4605273921629607
264,0.6013986013986014,0.6286713286713287,0.14103871811322455,0.18472188023767816,0.11346849856054678,0.14869879569173422,0.3882959990340259,0.4605273921629606
265,0.5468531468531469,0.6286713286713287,0.11648456567371698,0.18472188023767816,0.1284951631718753,0.14869879569173422,0.4220935138270233,0.4605273921629606
266,0.4965034965034965,0.6286713286713287,0.10290172360869417,0.18472188023767816,0.15943140559968857,0.1486987956917343,0.48805045909952993,0.46052739216296074
267,0.5,0.6286713286713287,0.10581104988271842,0.18472188023767816,0.11952208459891221,0.14869879569173422,0.40114005429110905,0.4605273921629606
268,0.5482517482517483,0.6286713286713287,0.11590788181088434,0.18472188023767816,0.12160337998657136,0.1486987956917343,0.4071755864388833,0.46052739216296074
269,0.4433566433566434,0.6286713286713287,0.09589233201176203,0.18472188023767816,0.1389982125766649,0.14869879569173425,0.4446120722390839,0.46052739216296074
270,0.5300699300699301,0.6286713286713287,0.11174097660256296,0.18472188023767816,0.11982557645537009,0.14869879569173422,0.40575981058278093,0.4605273921629607
271,0.6181818181818182,0.6286713286713287,0.13499336369294235,0.18472188023767816,0.10469093205946448,0.14869879569173422,0.36387465976449174,0.46052739216296074
272,0.48391608391608393,0.6286713286713287,0.10592534421017406,0.18472188023767816,0.1355306786460251,0.1486987956917343,0.43803581159722255,0.46052739216296074
273,0.4986013986013986,0.6286713286713287,0.11057450177050368,0.18472188023767816,0.12778877331754895,0.14869879569173422,0.4247439397692422,0.4605273921629607
274,0.5517482517482517,0.6286713286713287,0.11599369772997081,0.18472188023767816,0.11462546298057494,0.14869879569173422,0.38794674235641163,0.4605273921629607
275,0.5167832167832167,0.6286713286713287,0.10896689027832529,0.18472188023767816,0.12678685860097164,0.14869879569173422,0.41530981768815173,0.4605273921629607
276,0.534965034965035,0.6286713286713287,0.11246595636472731,0.18472188023767816,0.1203723162871373,0.14869879569173422,0.4044114189500104,0.4605273921629606
277,0.5272727272727273,0.6286713286713287,0.11185911866513376,0.18472188023767816,0.10987890120421885,0.14869879569173416,0.3794217687263438,0.4605273921629606
278,0.606993006993007,0.6286713286713287,0.13323114319863893,0.18472188023767816,0.12760744407671343,0.1486987956917343,0.41533710824080433,0.46052739216296074
279,0.5272727272727273,0.6286713286713287,0.1113249703960395,0.18472188023767816,0.1202214091199438,0.14869879569173422,0.40490004522508044,0.4605273921629607
280,0.48671328671328673,0.6286713286713287,0.10628159346404739,0.18472188023767816,0.12416809524112916,0.14869879569173425,0.4102339009775037,0.46052739216296074
281,0.5776223776223777,0.6286713286713287,0.12390423359347782,0.18472188023767816,0.11533358831821904,0.14869879569173422,0.38933999042179,0.46052739216296074
282,0.5174825174825175,0.6286713286713287,0.10985236091265899,0.18472188023767816,0.11869679323815702,0.14869879569173422,0.4006980760507735,0.4605273921629607
283,0.6524475524475525,0.6286713286713287,0.1517458650828423,0.18472188023767816,0.10974741817549985,0.14869879569173422,0.3758059439787567,0.46052739216296074
284,0.48461538461538467,0.6286713286713287,0.10638262513163282,0.18472188023767816,0.13994388597100543,0.14869879569173425,0.44718799198153747,0.46052739216296074
285,0.49790209790209794,0.6286713286713287,0.10348043424327308,0.18472188023767816,0.1315282941513358,0.14869879569173422,0.4317043034435835,0.4605273921629607
286,0.4720279720279721,0.6286713286713287,0.10133376718157179,0.18472188023767816,0.12561083861734162,0.14869879569173422,0.42160422492565985,0.4605273921629606
287,0.5951048951048952,0.6286713286713287,0.13611218358188903,0.18472188023767816,0.11997400200974732,0.14869879569173422,0.4021778150198037,0.4605273921629607
288,0.4965034965034965,0.6286713286713287,0.10324741405895431,0.18472188023767816,0.1501599582226145,0.1486987956917343,0.46723762773187594,0.46052739216296074
289,0.48461538461538467,0.6286713286713287,0.10941928226287131,0.18472188023767816,0.12687359059161582,0.14869879569173425,0.41778213615219434,0.4605273921629607
290,0.4832167832167832,0.6286713286713287,0.10385230634579454,0.18472188023767816,0.11754438651633829,0.14869879569173422,0.3984184322542275,0.4605273921629607
291,0.5384615384615384,0.6286713286713287,0.11340409956235879,0.18472188023767816,0.12012990188758137,0.14869879569173425,0.4034595049357267,0.4605273921629607
292,0.47342657342657346,0.6286713286713287,0.10198787207841412,0.18472188023767816,0.13959968432977315,0.1486987956917343,0.447590709173178,0.4605273921629607
293,0.5013986013986014,0.6286713286713287,0.10895144683669788,0.18472188023767816,0.12561902239552275,0.1486987956917343,0.4153191131338485,0.4605273921629608
294,0.5062937062937063,0.6286713286713287,0.10586206313703457,0.18472188023767816,0.1167002238108941,0.14869879569173425,0.3987593312800596,0.46052739216296074
295,0.48041958041958044,0.6286713286713287,0.10065648975004812,0.18472188023767816,0.13129038813020635,0.14869879569173422,0.43070613714289663,0.4605273921629607
296,0.541958041958042,0.6286713286713287,0.11293383549063343,0.18472188023767816,0.11316780159407817,0.1486987956917343,0.3911265883087799,0.46052739216296074
297,0.5244755244755245,0.6286713286713287,0.11195121519370485,0.18472188023767816,0.13250835914635198,0.14869879569173422,0.43280033785994443,0.4605273921629607
298,0.6580419580419581,0.6286713286713287,0.1467720178293881,0.18472188023767816,0.10447433461020714,0.1486987956917343,0.3595400877010629,0.46052739216296074
299,0.5531468531468532,0.6286713286713287,0.12073299835128039,0.18472188023767816,0.13699191710536876,0.14869879569173422,0.43888524189900546,0.4605273921629607
