grid_lat,grid_lon,cmax_dbz,coverage_eligible,support_eligible_scan_fraction,n_scans_ge35_area_ge5pct,n_scans_ge35_area_ge10pct,storm_candidate_moderate,storm_candidate_strict,storm_candidate_very_strict,period_id,period_start_utc,period_end_utc,n_radar_scans,grid_lat_key,grid_lon_key,hail_positive,storm_indicator,sample_category
39.125000000003155,-90.62500112504097,58.5,True,0.9666666666666667,14,13,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-90.625,False,True,S1_H0
39.125000000003155,-90.37500113218493,57.5,True,1.0,24,21,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-90.375,False,True,S1_H0
39.125000000003155,-90.12500113932896,56.5,True,1.0,17,16,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-90.125,False,True,S1_H0
39.125000000003155,-89.87500114647298,59.0,True,0.8333333333333334,12,8,True,True,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-89.875,False,True,S1_H0
39.125000000003155,-89.62500115361706,53.5,False,0.5666666666666667,3,2,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-89.625,False,False,coverage_ineligible
39.125000000003155,-89.37500116076103,41.0,False,0.36666666666666664,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-89.375,False,False,coverage_ineligible
39.125000000003155,-89.12500116790505,42.5,False,0.16666666666666666,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-89.125,False,False,coverage_ineligible
39.125000000003155,-88.87500117504902,23.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-88.875,False,False,coverage_ineligible
39.125000000003155,-88.6250011821931,11.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-88.625,False,False,coverage_ineligible
38.875000000003205,-91.87500108932073,30.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-91.875,False,False,coverage_ineligible
38.875000000003205,-91.62500109646481,20.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-91.625,False,False,coverage_ineligible
38.875000000003205,-91.37500110360884,27.0,False,0.06666666666666667,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-91.375,False,False,coverage_ineligible
38.875000000003205,-91.12500111075286,54.5,False,0.5666666666666667,2,1,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-91.125,False,False,coverage_ineligible
38.875000000003205,-90.87500111789689,61.0,True,1.0,14,13,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-90.875,False,True,S1_H0
38.875000000003205,-90.62500112504097,59.0,True,1.0,22,20,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-90.625,False,True,S1_H0
38.875000000003205,-90.37500113218493,62.0,True,1.0,27,27,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-90.375,True,True,S1_H1
38.875000000003205,-90.12500113932896,60.5,True,0.9333333333333333,16,14,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-90.125,False,True,S1_H0
38.875000000003205,-89.87500114647298,59.5,False,0.5666666666666667,17,17,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-89.875,False,False,coverage_ineligible
38.875000000003205,-89.62500115361706,51.5,False,0.26666666666666666,1,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-89.625,False,False,coverage_ineligible
38.875000000003205,-89.37500116076103,32.0,False,0.06666666666666667,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-89.375,False,False,coverage_ineligible
38.875000000003205,-89.12500116790505,22.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-89.125,False,False,coverage_ineligible
38.875000000003205,-88.87500117504902,14.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-88.875,False,False,coverage_ineligible
38.875000000003205,-88.6250011821931,,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.875,-88.625,False,False,coverage_ineligible
38.625000000003254,-91.87500108932073,,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-91.875,False,False,coverage_ineligible
38.625000000003254,-91.62500109646481,23.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-91.625,False,False,coverage_ineligible
38.625000000003254,-91.37500110360884,47.5,False,0.43333333333333335,1,1,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-91.375,False,False,coverage_ineligible
38.625000000003254,-91.12500111075286,57.5,True,0.9333333333333333,11,10,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-91.125,False,True,S1_H0
38.625000000003254,-90.87500111789689,59.0,True,1.0,23,23,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-90.875,False,True,S1_H0
38.625000000003254,-90.62500112504097,64.0,True,1.0,30,29,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-90.625,False,True,S1_H0
38.625000000003254,-90.37500113218493,63.5,True,1.0,30,28,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-90.375,False,True,S1_H0
38.625000000003254,-90.12500113932896,58.5,True,0.9333333333333333,14,13,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-90.125,False,True,S1_H0
38.625000000003254,-89.87500114647298,44.5,False,0.5333333333333333,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-89.875,False,False,coverage_ineligible
38.625000000003254,-89.62500115361706,21.5,False,0.16666666666666666,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-89.625,False,False,coverage_ineligible
38.625000000003254,-89.37500116076103,16.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-89.375,False,False,coverage_ineligible
38.625000000003254,-89.12500116790505,16.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-89.125,False,False,coverage_ineligible
38.625000000003254,-88.87500117504902,13.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-88.875,False,False,coverage_ineligible
38.625000000003254,-88.6250011821931,7.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.625,-88.625,False,False,coverage_ineligible
38.375000000003304,-91.87500108932073,23.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-91.875,False,False,coverage_ineligible
38.375000000003304,-91.62500109646481,38.5,False,0.2,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-91.625,False,False,coverage_ineligible
38.375000000003304,-91.37500110360884,56.5,True,0.8666666666666667,8,7,True,True,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-91.375,False,True,S1_H0
38.375000000003304,-91.12500111075286,61.5,True,1.0,19,17,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-91.125,False,True,S1_H0
38.375000000003304,-90.87500111789689,59.5,True,1.0,24,20,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-90.875,False,True,S1_H0
38.375000000003304,-90.62500112504097,60.0,True,1.0,27,26,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-90.625,False,True,S1_H0
38.375000000003304,-90.37500113218493,61.5,True,0.9333333333333333,21,12,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-90.375,False,True,S1_H0
38.375000000003304,-90.12500113932896,39.0,False,0.5666666666666667,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-90.125,False,False,coverage_ineligible
38.375000000003304,-89.87500114647298,23.5,False,0.16666666666666666,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-89.875,False,False,coverage_ineligible
